N. Shower	Energy (GeV)	Zfirst (km)	Theta (°)	Phi (°)	N. Particles
9094	1158.73	12.1477	2.01984	115.723	140
9095	1434.59	12.3488	24.109	20.7753	127
9096	1106.05	19.4387	15.21	-153.412	44
9097	1238.68	24.3437	25.7806	-156.975	73
9098	1160.39	22.8662	20.5978	-147.924	33
9099	1401.66	16.0532	12.113	25.4221	46
9100	1182.62	41.2528	12.0189	-126.993	31
9101	1198.26	19.3733	22.6497	-62.6602	44
9102	1033.68	31.3785	25.0412	-51.2615	22
9103	1426.45	20.2513	19.1622	119.044	188
9104	1275.75	20.3831	24.1365	-131.979	57
9105	1108.01	33.192	17.041	45.507	23
9106	1175.9	26.4239	11.8525	160.106	29
9107	1107.99	34.1995	22.4278	174.074	21
9108	1481.4	20.7847	14.5842	-139.461	147
9109	1360.19	27.0686	25.527	-44.7832	37
9110	1085.1	14.8256	16.0331	160.999	44
9111	1269.29	32.6684	25.4926	81.8775	21
9112	1133.52	13.8781	9.26958	69.2316	132
9113	1052.42	18.0697	15.9953	-137.779	64
9114	1355.96	34.0117	20.4528	-93.8116	47
9115	1304.17	18.235	5.93491	-37.9314	99
9116	1138.82	19.8708	19.6964	54.2377	33
9117	1097.28	17.2363	12.7323	-64.6552	49
9118	1407.29	13.5364	19.5402	3.52814	155
9119	1290.41	23.4285	24.7403	-61.5034	39
9120	1002.74	20.7283	25.4747	116.545	40
9121	1147.37	16.5255	23.1289	87.6732	23
9122	1052.12	13.7204	22.1761	-1.58306	100
9123	1396.06	24.1572	22.9654	-104.302	48
9124	1188.24	12.532	24.881	25.0796	146
9125	1425.08	16.9599	21.1058	-124.377	140
9126	1033.38	10.6397	11.7751	153.095	212
9127	1295.5	37.6391	8.32966	135.751	32
9128	1227.1	18.8357	8.89497	-171.151	50
9129	1244.91	25.5971	23.51	31.0585	36
9130	1155.92	19.3403	22.7299	104.076	45
9131	1233.25	22.5112	13.314	-66.5377	21
9132	1023.35	32.871	21.5658	-58.6422	41
9133	1223.43	19.8833	21.0989	103.662	73
9134	1499.34	24.4737	20.7542	143.366	33
9135	1214.69	19.6448	25.0579	-50.6699	35
9136	1230.56	15.5904	12.9246	40.7439	46
9137	1134.72	20.5159	14.2431	-51.6016	52
9138	1144.25	19.8717	7.8908	56.9094	195
9139	1365.39	15.9155	16.629	43.5525	49
9140	1082.57	10.1174	16.3214	-30.9293	147
9141	1294.37	30.4397	2.20519	40.8453	100
9142	1102.62	20.3618	12.7926	112.07	45
9143	1023.7	8.1536	20.4991	-42.5618	506
9144	1360.92	24.524	20.0266	177.767	60
9145	1122.85	11.613	23.9219	-74.2991	125
9146	1200.82	14.2559	24.2757	10.3441	91
9147	1216.56	14.0074	22.2305	-27.4936	288
9148	1182.64	24.344	20.394	-91.4514	38
9149	1086.62	19.7374	20.4236	105.303	107
9150	1403.75	20.4834	24.8793	-104.664	37
9151	1166.36	13.3127	21.1719	41.4271	55
9152	1292.14	24.4796	16.3836	131.52	91
9153	1459.09	25.9591	24.3685	31.5119	57
9154	1435.14	63.4189	8.00003	112.062	67
9155	1213.6	24.0972	10.9491	-121.158	219
9156	1372.49	16.5012	25.1267	58.5164	119
9157	1057.21	14.8831	23.2152	144.994	68
9158	1228.6	15.2022	25.1364	46.5261	97
9159	1240	35.898	18.3526	31.7293	29
9160	1068.23	15.3695	12.1879	-56.7949	48
9161	1183.25	39.5374	21.339	22.2981	14
9162	1245.87	18.5272	23.1053	148.321	18
9163	1263.03	21.8197	23.2605	33.2664	48
9164	1062.38	28.6362	11.9607	-163.989	23
9165	1297.38	14.7685	11.7355	-44.2663	85
9166	1155.23	11.7546	23.5623	168.786	68
9167	1113.86	34.8696	23.9404	-104.8	29
9168	1072.92	25.8629	16.963	25.3538	75
9169	1045.36	16.3708	17.9362	128.177	40
9170	1434.63	39.1777	5.92647	-113.437	77
9171	1267.51	25.9911	9.00812	106.389	43
9172	1152.54	21.7491	24.6324	-128.651	34
9173	1475.4	14.8458	14.7479	-78.4802	597
9174	1130.11	20.991	9.0589	5.37901	100
9175	1016.1	18.9277	11.3125	-140.948	159
9176	1488.94	25.0407	22.2252	19.2292	41
9177	1276.94	13.99	6.85919	155.725	63
9178	1107.45	19.4973	15.4065	18.4482	48
9179	1467.58	23.6971	16.274	115.555	72
9180	1248.41	19.2731	20.797	139.931	134
9181	1109.88	33.2752	23.9074	-170.315	17
9182	1152.23	36.0035	14.8491	-117.029	30
9183	1393.86	15.2148	12.2569	-88.8445	138
9184	1049.38	21.6183	5.13236	-61.6965	43
9185	1041.97	10.1524	15.3739	-68.5042	334
9186	1249.91	25.4326	19.3129	-17.7269	187
9187	1215.34	16.7033	13.3693	32.7112	25
9188	1255.07	20.5378	21.2911	151.092	201
9189	1493.18	14.8038	11.6313	-24.059	56
9190	1485.73	13.2091	22.4985	52.2659	168
9191	1100.29	32.9011	9.86371	-114.982	39
9192	1241.94	18.9717	12.3746	45.9241	41
9193	1080.05	34.2218	18.5157	72.9685	10
9194	1206.42	11.4369	4.16523	7.87591	152
9195	1077.11	11.0455	18.5335	78.0051	81
9196	1280.55	16.0078	22.3694	-104.903	106
9197	1121.35	24.5821	19.4324	32.0005	74
9198	1115.06	19.2452	25.0368	28.4861	46
9199	1115.27	49.813	8.53725	-100.006	76
9200	1293.71	20.4408	20.9558	119.279	39
9201	1025.19	18.7928	5.97793	69.9531	36
9202	1438.14	33.2849	17.6401	60.6641	218
9203	1013.64	17.0091	22.5386	-91.4721	77
9204	1074.95	8.10774	19.0266	40.5024	353
9205	1064.98	21.1389	19.4881	-143.965	46
9206	1383.64	14.6739	24.4938	-170.773	87
9207	1232.14	27.166	23.2298	-45.7731	27
9208	1458.92	26.5804	21.8508	-121.84	293
9209	1392.95	17.5905	16.0783	-141.244	35
9210	1069.77	22.9761	15.5576	139.212	34
9211	1126.4	31.7408	17.8346	-41.2735	25
9212	1496.66	33.8577	6.18527	43.7961	33
9213	1337.43	19.8438	7.81609	-78.35	63
9214	1197.05	13.4703	14.2017	-42.9347	39
9215	1013.16	15.2211	16.3968	-32.6053	52
9216	1235.58	18.2251	21.8108	61.7984	36
9217	1009.88	14.3146	15.4849	-70.6739	136
9218	1030.48	28.6905	23.0708	4.61592	35
9219	1240.03	17.7742	12.9769	8.23362	56
9220	1280.16	16.7004	25.6048	-153.7	38
9221	1350.28	34.3833	7.49255	139.124	44
9222	1448.57	24.3216	20.8581	-116.433	66
9223	1358.48	17.3839	20.9052	-100.903	44
9224	1170.63	8.1809	11.7306	40.9778	315
9225	1056.1	15.6993	24.6584	-59.9009	30
9226	1372.22	42.7487	22.3308	-2.06099	14
9227	1095.35	11.7749	7.65365	-83.0766	48
9228	1235.99	27.4034	7.35438	63.1867	64
9229	1296.92	36.2437	22.1243	-5.6803	20
9230	1050.91	25.8688	4.38109	72.5004	88
9231	1025.43	14.9407	24.9282	-4.72194	33
9232	1063.38	23.7962	16.6313	-7.95402	33
9233	1117.1	25.1919	24.6984	-31.1767	25
9234	1034.14	24.6519	16.9734	-153.268	23
9235	1221.27	25.4729	6.34245	-132.061	33
9236	1029.23	16.9378	22.8645	84.4304	67
9237	1254.36	26.8545	8.51994	-123.739	85
9238	1389.93	32.2152	13.9898	-82.6434	253
9239	1034.51	21.8252	18.6932	-160.386	29
9240	1393.02	17.536	24.1152	14.332	158
9241	1159.66	18.4876	18.607	-104.845	41
9242	1171.05	19.4762	25.2612	6.5059	128
9243	1093.88	19.2408	2.92417	-129.71	27
9244	1073.42	9.5659	23.823	15.5313	104
9245	1174.53	26.294	8.1631	-71.2078	178
9246	1149.63	9.87157	18.5338	-28.9021	103
9247	1231.83	30.0894	14.9898	160.339	32
9248	1371.05	19.6246	14.459	37.6598	41
9249	1134.06	25.2565	21.1318	20.0603	30
9250	1369.58	20.5181	6.83333	72.5903	153
9251	1398.68	21.693	25.585	124.205	24
9252	1039.23	26.9619	18.731	-20.1034	22
9253	1031.32	22.0344	13.3164	-114.701	30
9254	1174.3	15.1759	5.99448	12.7376	97
9255	1178.96	27.3096	23.6863	-115.078	73
9256	1016.06	20.6517	25.4027	-95.0391	57
9257	1114.84	7.76722	25.4558	88.1823	367
9258	1007.95	20.1314	15.2712	125.575	63
9259	1275.39	22.5856	18.5191	-29.3138	186
9260	1057.44	40.7759	8.8307	68.296	273
9261	1013.18	23.5336	1.11058	-53.9724	26
9262	1177.47	15.4115	11.2135	-136.674	144
9263	1220.64	43.1163	24.7121	-168.391	36
9264	1039.13	24.6945	11.5092	-30.7003	60
9265	1013.95	15.0075	25.6209	85.5944	118
9266	1053.07	26.0721	11.6627	134.653	27
9267	1259.46	22.8057	16.9121	-30.1269	28
9268	1174.26	13.6366	7.49798	-52.5059	94
9269	1330.84	40.2714	20.1242	-144.383	26
9270	1190.96	11.125	4.44458	-76.4527	234
9271	1247.39	24.2652	21.8295	-53.6491	94
9272	1375.37	21.1869	19.173	-170.101	117
9273	1110.78	30.0653	23.9817	-128.098	25
9274	1161.84	22.2218	21.2919	-112.483	25
9275	1005.83	14.1414	17.2177	-35.1086	59
9276	1061.26	59.0437	25.5902	178.769	13
9277	1130.54	9.17605	3.97697	-92.1651	283
9278	1053.87	22.3822	18.0845	-84.3842	90
9279	1002.24	44.4313	13.263	27.425	17
9280	1476.98	22.5977	22.1181	12.6161	35
9281	1035.94	23.372	16.9599	-137.027	48
9282	1273.28	24.8892	14.7663	103.504	113
9283	1182.76	9.24423	18.7768	161.086	214
9284	1010.34	15.4016	24.1839	-32.8643	21
9285	1057.01	17.2887	11.9103	-114.654	26
9286	1083.77	10.9732	13.9664	-110.285	82
9287	1351.29	13.8893	15.1698	-59.2182	78
9288	1104.33	14.1382	10.3977	-9.412	117
9289	1296.07	33.3652	8.17657	140.238	158
9290	1434.4	19.2305	23.7388	-176.834	55
9291	1039.78	16.3441	14.6311	-23.9108	164
9292	1255.98	14.3482	25.7336	167.67	168
9293	1055.05	28.9715	19.1308	119.236	19
9294	1209.3	15.7817	4.79854	131.379	50
9295	1333.34	19.6294	8.5411	-37.8046	64
9296	1038.78	16.2338	9.09265	60.5045	103
9297	1214.41	12.325	25.3693	-122.423	90
9298	1049.25	24.3488	19.0865	4.07341	21
9299	1322.52	16.3153	23.2718	100.948	50
9300	1123.4	15.056	15.9703	-178.674	51
9301	1450.44	16.9206	16.5597	119.973	53
9302	1134.66	27.5948	24.2374	120.498	18
9303	1157.23	15.3576	17.2642	-7.78115	197
9304	1431.55	18.3646	23.3953	18.9247	103
9305	1368.78	15.4752	19.7496	144.973	75
9306	1228.7	28.8264	20.766	154.354	28
9307	1091.1	27.0099	18.4992	142.881	78
9308	1100.21	15.9861	20.2766	-151.371	52
9309	1256.37	24.7647	24.1172	-159.84	27
9310	1108.05	27.117	17.3327	154.928	44
9311	1380.68	9.62406	3.87286	-141.334	463
9312	1040.62	13.1447	2.1717	-24.5896	67
9313	1121.04	23.4941	22.1631	47.1954	24
9314	1187.9	23.4736	12.2286	62.0867	41
9315	1187.31	25.59	2.80234	-26.9358	268
9316	1025.52	19.3253	21.1342	-63.4631	41
9317	1278.04	6.91464	19.732	74.0834	250
9318	1324.92	22.1677	19.7534	63.8503	40
9319	1005.44	20.159	16.0462	-158.721	175
9320	1168.56	23.6204	24.4709	154.175	51
9321	1489.13	12.0361	23.4588	1.12496	125
9322	1192.93	22.7255	14.474	-154.39	42
9323	1090.4	23.1944	4.46085	6.6068	22
9324	1020.23	25.9174	14.0124	25.6678	21
9325	1371.44	21.844	4.67656	158.721	50
9326	1414.68	37.3846	17.7465	155	24
9327	1148.74	7.43349	12.7539	-104.199	479
9328	1108.65	20.7924	18.7666	160.942	57
9329	1224.54	12.6609	10.1576	-55.8246	109
9330	1327.29	22.9006	17.2029	-15.5699	42
9331	1183.68	23.5733	4.64827	165.254	43
9332	1136.74	21.4235	14.1417	36.7842	50
9333	1011.69	25.2612	11.1788	-95.801	25
9334	1376.92	14.6357	3.28201	-55.2056	104
9335	1060.57	16.1502	20.3015	116.692	18
9336	1126.27	20.7531	15.9272	107.721	33
9337	1403.48	37.9988	12.3585	-26.2786	26
9338	1407.34	9.29176	14.126	60.1271	238
9339	1177.13	16.1685	21.9891	-0.641352	41
9340	1215.3	23.0084	23.7353	121.267	136
9341	1326.38	15.9538	22.3947	-110.448	23
9342	1279.63	22.1873	13.6707	72.5502	101
9343	1404.79	14.993	15.2743	-5.74631	226
9344	1432.79	30.9952	9.68165	-163.519	127
9345	1055.81	14.9692	24.227	-120.482	86
9346	1158.36	23.0582	17.5485	-173.593	171
9347	1111.44	20.098	17.0148	-124.047	42
9348	1051.58	18.1203	21.083	-116.42	199
9349	1292.89	17.4921	5.62144	-82.2977	53
9350	1258.05	21.8773	15.4392	-14.3251	39
9351	1080.05	19.2072	18.3606	153.712	51
9352	1170.15	25.7224	19.7151	5.4286	23
9353	1391.31	8.82939	10.3444	-36.7861	295
9354	1161.04	20.9593	6.76262	-167.205	51
9355	1493.64	11.6544	20.9713	138.795	601
9356	1136.71	36.6769	13.3452	25.46	23
9357	1202.52	7.89846	15.6867	-41.0877	533
9358	1092.59	14.7207	12.8368	54.0355	437
9359	1368.45	15.2222	25.1477	-15.4306	47
9360	1020.96	17.2402	20.2948	-87.7035	49
9361	1250.78	28.3338	25.356	-80.2858	16
9362	1054.37	38.6797	19.4813	-144.071	26
9363	1474.76	17.2853	7.05947	124.625	52
9364	1427.56	23.7777	22.9176	-19.3697	301
9365	1101.53	13.4221	13.025	-167.696	86
9366	1245.7	24.2533	20.3904	-65.398	47
9367	1022.11	22.0259	25.2065	111.714	24
9368	1010.16	16.9648	21.7359	-131.388	29
9369	1349.39	24.6683	21.028	135.484	34
9370	1358.12	16.2873	15.537	62.5031	49
9371	1471.83	13.8713	19.0288	30.0821	78
9372	1078.79	17.7488	17.6086	164.624	37
9373	1099.6	12.8312	18.1103	63.7283	118
9374	1205.93	21.7857	15.6937	80.5905	24
9375	1348.23	16.9352	22.725	-85.7159	51
9376	1006.62	24.2208	17.2182	-75.1836	36
9377	1162.59	28.8784	8.97748	-1.04038	22
9378	1319.52	36.2213	4.87867	-108.843	21
9379	1312.08	16.4994	21.7578	-76.8362	70
9380	1031.18	19.9723	17.8663	84.9942	34
9381	1066.71	18.8882	20.5582	-169.701	31
9382	1398.36	18.444	24.4523	162.116	395
9383	1388.52	13.6409	13.7337	-56.8917	53
9384	1216.93	25.3861	24.9941	138.521	43
9385	1110.3	13.4423	13.379	-152.129	60
9386	1094.04	38.3304	25.3114	130.328	14
9387	1282.94	19.1633	24.7523	169.524	34
9388	1409.23	23.0133	22.7936	20.7246	95
9389	1084.5	36.766	23.5728	-54.6879	66
9390	1412.42	20.774	14.598	-128.131	48
9391	1123.39	14.9447	11.9884	119.965	117
9392	1398.91	20.8276	2.47232	160.814	131
9393	1031.09	23.6936	20.0143	-42.8263	76
9394	1026.53	14.7747	22.4054	-45.2429	37
9395	1341.49	22.9352	19.3774	-147.365	24
9396	1403.12	21.1995	23.8087	-155.531	64
9397	1440.44	30.2825	24.7276	-9.85727	66
9398	1237.35	18.4812	15.6163	-121.188	65
9399	1119.62	24.4985	19.6527	-8.28349	148
9400	1214.34	23.0731	10.4412	-8.63825	104
9401	1056.88	24.6569	20.5323	108.625	23
9402	1282.3	7.95529	12.6753	21.238	691
9403	1010.4	22.94	22.7404	36.5143	12
9404	1123.91	34.144	23.3751	-98.7466	16
9405	1190.76	35.5623	16.775	96.0769	27
9406	1107.06	26.4508	16.7343	-82.3856	155
9407	1076.53	27.0805	2.76951	30.3523	24
9408	1103.02	18.4853	13.2724	164.863	43
9409	1089.47	7.64102	11.9485	-15.4137	270
9410	1147.79	21.6879	12.7004	-167.586	149
9411	1056.39	27.4488	16.9685	-17.0828	53
9412	1233.58	22.6347	10.7554	32.7856	73
9413	1115.88	23.8553	24.2521	-34.0404	33
9414	1296	21.4939	22.5277	-36.2641	31
9415	1043.44	21.2469	24.5098	-78.031	48
9416	1286.34	18.2712	16.0087	176.813	56
9417	1223.41	39.1743	18.8918	146.261	45
9418	1010.53	18.9356	12.2667	66.7003	214
9419	1266.11	46.4437	14.3445	-30.5031	18
9420	1260.79	22.8715	19.2073	-156.989	31
9421	1027.63	21.4504	13.9336	-81.2738	36
9422	1118.22	15.2825	22.3284	-78.258	71
9423	1418.31	30.5876	11.2254	-3.52728	40
9424	1364	24.3136	9.24924	-58.4096	41
9425	1296.44	19.8904	25.14	-12.6268	29
9426	1368.26	24.9327	19.3952	-49.9314	81
9427	1090.26	19.9146	5.57356	0.0953261	43
9428	1469.82	20.483	16.0533	-177.578	80
9429	1197.91	34.0544	15.1633	157.191	289
9430	1415.27	30.3433	12.9155	-146.999	43
9431	1038.36	15.5639	15.0413	-124.656	48
9432	1312.09	19.5768	12.5576	-60.2904	44
9433	1405.4	26.7446	20.3811	-94.4853	41
9434	1156.9	22.6896	20.9954	156.288	79
9435	1074.03	33.8163	12.7646	-34.0747	15
9436	1153.81	28.0268	23.6725	-62.5452	31
9437	1006.98	21.8504	19.1779	69.7151	53
9438	1149.41	21.8402	4.77829	111.545	19
9439	1243.35	14.9317	23.7904	-65.5279	270
9440	1249.98	20.8433	23.5537	47.8843	40
9441	1221.72	13.5976	23.4849	-7.15238	132
9442	1058.35	43.0494	10.4206	67.5511	32
9443	1359.02	20.019	13.9831	83.5509	28
9444	1188.78	10.8379	16.4314	91.0361	179
9445	1125.61	15.7581	20.4131	-115.115	33
9446	1291.13	20.8898	9.62348	65.4025	33
9447	1052.32	14.6146	20.3789	104.329	77
9448	1369.32	17.0668	13.1929	-59.7326	68
9449	1086.4	18.3363	18.914	17.1583	29
9450	1041.97	16.1719	22.2642	53.751	98
9451	1046.73	22.0101	1.62793	64.6394	256
9452	1148.2	20.3608	21.8563	50.5425	38
9453	1177.01	15.587	13.9007	57.1622	69
9454	1149.87	13.4823	22.0475	6.12171	64
9455	1013.13	38.6403	25.4837	-42.1791	23
9456	1198.82	27.301	15.8353	147.901	254
9457	1068.64	15.8544	21.8369	-96.9123	58
9458	1183.37	26.5398	25.2732	-119.53	15
9459	1049.9	12.9552	20.969	-178.747	64
9460	1035.39	20.5328	11.2919	146.865	42
9461	1044.15	46.0081	16.6403	-82.5608	14
9462	1323.42	24.6793	22.3479	163.159	43
9463	1198.88	21.5348	25.2818	-155.912	26
9464	1203.32	28.8031	15.8645	-169.235	32
9465	1327.87	13.8661	16.0473	-126.719	380
9466	1424.69	30.5611	21.5272	153.078	43
9467	1404.52	18.4056	25.2277	-137.801	42
9468	1193.92	23.8643	7.5646	140.724	51
9469	1036.32	29.4964	18.3398	18.6097	40
9470	1011.68	19.3003	13.1867	-92.6487	78
9471	1198.87	19.82	20.4579	-170.062	38
9472	1130.46	21.4726	24.1536	98.2241	352
9473	1368.55	34.3906	11.396	146.15	76
9474	1050.14	26.2458	21.0174	-7.89814	78
9475	1113.17	17.1629	20.7755	-97.2572	34
9476	1069.67	22.7647	20.5314	157.747	29
9477	1201.61	30.1284	23.6919	140.729	22
9478	1422.74	16.5367	10.2599	145.565	77
9479	1180.16	13.3846	18.3434	80.4318	98
9480	1073.2	9.47197	17.2624	1.42713	111
9481	1412.23	22.2458	25.2857	138.756	77
9482	1147.82	24.4912	19.437	-138.754	132
9483	1401.58	19.8557	13.5466	37.5067	110
9484	1220.22	12.7071	2.3776	-170.984	134
9485	1024.35	18.7246	17.0123	138.944	71
9486	1391.37	5.26035	10.6771	29.1825	933
9487	1386.56	10.773	21.7392	-144.447	245
9488	1445.1	25.0628	21.9648	-157.043	44
9489	1320.93	12.4444	20.4419	-81.3396	104
9490	1012.99	25.2734	15.113	-28.0182	23
9491	1130.33	18.5025	13.1715	-109.514	44
9492	1180.92	6.97976	12.4677	1.14474	291
9493	1202.38	27.5172	15.9059	10.5258	92
9494	1358.15	8.36969	12.624	72.4639	348
9495	1242.82	20.1325	19.9709	-103.419	123
9496	1067.89	17.3896	17.5642	69.3386	59
9497	1190.67	17.9064	22.0121	-164.546	44
9498	1023.09	23.4135	15.5727	61.0557	32
9499	1014.49	7.23425	8.41676	103.799	494
9500	1255.55	22.3656	22.0457	10.8502	44
9501	1201.56	27.4611	23.1326	-55.9037	201
9502	1127.42	19.1411	11.1838	128.261	162
9503	1362.6	17.0201	4.36211	116.034	156
9504	1465.49	16.3946	19.6914	0.213665	52
9505	1111.99	16.1821	19.9126	131.895	43
9506	1079.09	16.5852	15.5943	73.3389	34
9507	1321.94	25.328	15.4927	-1.28853	34
9508	1399.41	21.2049	1.40631	48.4485	397
9509	1265.29	17.7411	10.3668	-27.0948	69
9510	1006.31	12.5555	24.6493	-32.0871	268
9511	1450.45	21.829	22.7546	-69.6003	38
9512	1082.29	17.0382	22.1866	138.195	29
9513	1079.71	15.6447	25.252	-123.202	143
9514	1023.44	25.7961	18.7055	36.8966	280
9515	1265.71	25.0574	17.9085	56.478	209
9516	1110.88	20.209	9.49291	-58.9502	25
9517	1434.24	19.7937	23.6468	81.3523	40
9518	1359.32	23.4859	16.6865	163.214	65
9519	1217.99	16.8887	19.0365	166.719	52
9520	1086.04	17.9214	19.2337	70.7683	36
9521	1160.73	28.2271	18.4305	-11.6221	21
9522	1040.05	28.7113	25.7069	78.9916	18
9523	1137.98	10.0672	24.8288	-146.939	94
9524	1259.38	22.674	5.40543	-149.562	31
9525	1118.33	23.9978	20.7285	153.768	36
9526	1162.02	26.4642	25.5511	7.14724	18
9527	1314.99	16.2892	21.1062	-55.3815	55
9528	1065.7	34.6543	23.0214	-44.9063	18
9529	1050.61	28.5249	9.73922	-14.2643	21
9530	1169.95	24.9621	24.2216	-6.38751	24
9531	1197.42	13.1185	19.566	97.4644	114
9532	1464.22	18.0037	13.7321	86.3651	94
9533	1432.19	33.0722	23.0215	71.618	49
9534	1363.9	15.6635	8.12104	112.949	67
9535	1053.95	18.6673	17.4892	143.192	53
9536	1327.87	31.2402	8.08953	-42.9669	43
9537	1224.25	13.6911	25.0649	159.998	49
9538	1103.63	30.4467	6.23525	154.086	23
9539	1059.5	44.0424	13.6726	34.3865	18
9540	1055.99	20.8696	16.6746	-3.01453	28
9541	1386.05	19.9698	17.1725	-79.9095	39
9542	1157.95	9.73522	11.2756	55.2946	256
9543	1137.83	29.837	9.14691	123.239	18
9544	1297.26	14.7501	24.3904	118.675	61
9545	1186.11	18.7971	19.4256	40.3998	139
9546	1376.38	13.6696	17.5594	178.742	196
9547	1371.32	13.6416	21.331	-2.26774	148
9548	1491.59	23.8016	10.5799	150.428	29
9549	1157.51	23.0523	22.5486	-33.7066	38
9550	1118.71	24.8539	8.59144	-96.6238	98
9551	1063.27	12.1544	18.0464	-34.0755	92
9552	1208.19	3.87918	22.5365	34.9444	822
9553	1188.35	20.8122	12.6465	-102.361	115
9554	1436.06	24.6823	19.2113	107.263	148
9555	1133.28	18.9416	15.8706	131.575	76
9556	1016.8	20.4082	3.43689	58.0131	56
9557	1138.39	18.7568	17.4193	-121.808	22
9558	1204.88	17.4739	12.7685	149.706	40
9559	1234.15	23.2543	5.07731	-89.9403	24
9560	1073.97	22.1529	25.7453	-174.551	31
9561	1359.6	16.9055	8.40211	-126.26	111
9562	1220.54	33.4826	24.9289	-174.5	32
9563	1497.46	23.6413	20.342	-48.98	39
9564	1193.66	24.4451	8.14251	-138.143	128
9565	1073.21	14.0168	10.7112	-87.0805	166
9566	1327.96	15.0713	25.6952	116.24	56
9567	1483.82	21.1989	15.0652	-17.8295	108
9568	1465.9	13.1344	25.4148	131.909	52
9569	1315.69	25.249	12.3397	66.7933	37
9570	1224.91	9.06794	21.0929	-48.4232	570
9571	1357.88	13.925	24.0996	-50.4878	70
9572	1166.59	21.0318	15.2735	75.4194	30
9573	1271.91	37.6333	21.0302	136.349	53
9574	1419.75	51.6537	22.6393	-128.686	19
9575	1495.66	28.3039	22.5768	-129.245	49
9576	1013.19	10.4165	10.6345	174.726	173
9577	1381.35	22.5839	25.2987	120.241	28
9578	1141.81	22.3888	5.53993	-109.324	95
9579	1319.2	28.7142	18.5432	4.6558	32
9580	1087.8	21.7854	14.3145	35.0297	50
9581	1176.71	29.0931	9.60815	12.3283	30
9582	1162.62	17.2036	14.1377	-10.3036	115
9583	1134.03	17.9513	25.4843	-70.3553	38
9584	1331.91	15.3568	21.6669	69.3246	36
9585	1268	29.6647	20.4941	-66.3521	30
9586	1287.84	21.1346	19.512	-48.9185	55
9587	1091.84	22.3075	5.87317	-87.6049	75
9588	1410.93	13.1051	6.0433	109.766	93
9589	1209.59	17.7981	15.7516	118.094	72
9590	1285.9	35.2439	1.6805	2.02892	192
9591	1086.03	16.849	19.972	-69.5794	60
9592	1419.15	21.9336	16.7615	-85.4324	86
9593	1184.76	20.5617	14.1935	177.77	25
9594	1459.79	21.77	18.5637	79.7022	64
9595	1047.08	20.4026	12.2479	-165.031	58
9596	1027.32	29.8501	20.719	-101.185	22
9597	1347	20.781	17.2704	-44.3284	42
9598	1019.12	23.3991	10.3879	-157.989	22
9599	1460.08	25.2966	21.3762	-26.694	65
9600	1440.08	12.8481	15.2362	-114.527	81
9601	1132.71	16.5248	23.6263	30.9481	27
9602	1387.86	21.6272	23.7204	-163.943	49
9603	1085.94	33.921	24.23	38.504	31
9604	1475.35	22.893	6.22982	-10.7697	57
9605	1052.02	21.6854	11.4871	113.671	106
9606	1319.96	15.7529	11.4543	159.692	58
9607	1466.52	15.0383	22.9199	150.965	48
9608	1395.34	17.9766	19.872	171.851	42
9609	1125.76	29.4323	22.1641	76.5615	38
9610	1325	22.1671	15.9707	116.046	52
9611	1160.18	28.596	18.7268	148.326	171
9612	1406.64	36.8244	21.34	114.773	94
9613	1422.5	18.0976	18.005	81.3981	42
9614	1258.36	17.4287	24.1565	81.2666	60
9615	1077.67	14.5805	24.7257	121.373	27
9616	1188.41	30.7934	14.1406	-92.2212	29
9617	1011.04	19.1899	22.3588	-140.587	215
9618	1119.39	44.7795	19.6849	109.776	18
9619	1259.36	12.8213	19.0946	-128.035	208
9620	1409.36	24.1228	14.5481	150.523	63
9621	1339.52	14.6705	24.2482	-74.7216	103
9622	1103.21	25.9894	16.612	113.003	29
9623	1125.8	18.0358	25.4914	177.472	65
9624	1227.51	20.8992	21.9496	-79.3184	48
9625	1035.81	21.759	11.4114	-38.9974	23
9626	1295.11	5.65073	18.7505	-36.8205	899
9627	1074.43	27.582	12.6646	47.0282	67
9628	1032.65	15.5655	11.3649	56.8624	37
9629	1104.47	22.5392	22.5697	103.122	50
9630	1245.2	9.20482	20.8652	14.2538	235
9631	1234.22	21.7348	13.4826	53.7952	32
9632	1157.56	26.1469	11.5787	-118.83	38
9633	1295.68	33.6832	8.21191	-39.1848	59
9634	1361.66	16.2959	18.7843	-104.455	63
9635	1273.85	20.9285	14.4958	66.0301	95
9636	1322.82	20.5151	22.2644	-83.2001	68
9637	1493.41	25.7395	18.125	60.1789	27
9638	1211.31	35.2068	9.96933	66.8429	39
9639	1373.97	18.3736	12.7671	-125.437	147
9640	1017.44	20.092	3.26937	-6.34605	114
9641	1497.19	43.4857	18.7933	-158.675	45
9642	1129.22	18.8552	15.2755	38.549	42
9643	1268.63	23.7433	19.5152	4.48871	40
9644	1096.25	24.591	12.0643	128.901	42
9645	1085.81	14.7468	12.1153	157.508	188
9646	1256.15	14.2816	25.7209	-79.6292	49
9647	1347.42	20.6336	17.6963	65.8748	40
9648	1089.46	14.8295	17.0672	1.58746	53
